GEOID,year,month,smoke_days,total_pm
06065043504,2020,09,22,266.315572
06065043504,2020,10,20,127.131127
06065044522,2013,05,1,3.012469
06065044522,2013,06,9,23.188370234
06065044522,2013,07,14,94.836644
06065044522,2013,08,4,16.1934536
06065044522,2013,09,2,4.023451
06065044522,2013,10,1,1.822052
06065044522,2014,01,1,0.07049605
06065044522,2014,05,2,1.235970321
06065044522,2014,07,2,1.16773546
06065044522,2014,08,2,2.2601384
06065044522,2014,09,2,2.1503128
06065044522,2014,10,1,0.2595159
06065044522,2015,06,9,84.039622
06065044522,2015,08,3,6.310209
06065044522,2016,06,5,9.451279
06065044522,2016,07,4,16.917246837
06065044522,2016,08,10,27.0876232
06065044522,2016,09,2,3.127894
06065044522,2017,04,1,0.9021586
06065044522,2017,05,1,2.460004
06065044522,2017,06,4,7.0433863
06065044522,2017,07,4,3.7222206
06065044522,2017,08,7,13.1327167
06065044522,2017,09,4,13.282727
06065044522,2017,10,2,2.42799
06065044522,2018,02,1,0.4044343
06065044522,2018,05,1,1.197719
06065044522,2018,06,2,1.42867488
06065044522,2018,07,9,46.4152306832
06065044522,2018,08,11,50.837667
06065044522,2018,11,2,7.322596
06065044522,2019,05,2,0.157564088
06065044522,2019,06,1,1.034585
06065044522,2019,10,1,1.513672
06065044522,2020,05,1,1.060933
06065044522,2020,06,2,2.1158131
06065044522,2020,07,2,0.0013685344
06065044522,2020,08,23,150.3012025
06065044522,2020,09,23,237.350039
06065044522,2020,10,20,92.4212123467
06065044904,2013,04,1,0.0007373987
06065044904,2013,05,1,2.750169
06065044904,2013,06,7,14.995707409
06065044904,2013,07,14,92.058375
06065044904,2013,08,4,18.368179
06065044904,2013,09,2,4.684912
06065044904,2013,10,1,2.267072
06065044904,2014,05,2,0.12389179
06065044904,2014,07,2,1.257405061
06065044904,2014,08,2,2.5255685
06065044904,2014,09,2,2.04328977
06065044904,2014,10,1,0.0835405
06065044904,2015,06,9,89.19201
06065044904,2015,08,3,7.097329
06065044904,2016,06,5,9.74751719
06065044904,2016,07,3,15.2096
06065044904,2016,08,11,27.762013434
06065044904,2016,09,2,2.7229205
06065044904,2017,04,1,1.878013
06065044904,2017,05,1,2.442052
06065044904,2017,06,4,6.04126611
06065044904,2017,07,2,3.235861
06065044904,2017,08,7,13.769106
06065044904,2017,09,4,13.452029
06065044904,2017,10,2,2.4804165
06065044904,2018,02,1,1.757594
06065044904,2018,05,1,1.1056
06065044904,2018,06,3,1.69455751
06065044904,2018,07,9,46.354347806
06065044904,2018,08,12,43.662912233
06065044904,2018,11,2,7.050829
06065044904,2019,03,1,0.5909599
06065044904,2019,05,2,0.124487333
06065044904,2019,06,1,0.8771085
06065044904,2019,10,1,1.648191
06065044904,2020,05,2,1.0400325351
06065044904,2020,06,2,3.714125
06065044904,2020,07,2,0.012350984
06065044904,2020,08,22,129.1882465
06065044904,2020,09,23,233.14727069
06065044904,2020,10,20,90.98824842
06065046200,2013,02,1,1.100988
06065046200,2013,03,1,1.095672
06065046200,2013,05,1,2.867369
06065046200,2013,06,4,24.223463
06065046200,2013,07,9,59.309903
06065046200,2013,08,1,1.542418
06065046200,2013,12,1,1.634496
06065046200,2014,05,1,3.592313
06065046200,2015,04,2,7.117088
06065046200,2015,06,8,35.704245
06065046200,2015,08,1,2.505423
06065046200,2015,11,1,1.526918
06065046200,2016,02,1,0.7826654
06065046200,2016,05,1,3.065376
06065046200,2016,06,2,7.803598
06065046200,2016,07,1,2.763487
06065046200,2016,08,6,16.396711
06065046200,2017,06,4,15.85329446
06065046200,2017,07,1,2.691202
06065046200,2017,08,3,12.795124
06065046200,2017,09,5,23.099208
06065046200,2017,10,1,2.249669
06065046200,2017,11,1,0.6855707
06065046200,2018,01,1,1.728997
06065046200,2018,02,1,2.330067
06065046200,2018,04,1,2.355717
06065046200,2018,05,1,3.118494
06065046200,2018,06,2,6.345754
06065046200,2018,07,3,21.729857
06065046200,2018,08,8,27.718104
06065046200,2018,09,1,2.71334
06065046200,2018,11,1,7.084635
06065046200,2019,02,1,2.019008
06065046200,2019,06,1,3.201646
06065046200,2019,07,3,10.412479
06065046200,2019,10,1,0.5487666
06065046200,2020,01,1,0.1601962
06065046200,2020,02,3,5.387514
06065046200,2020,04,2,4.424309
06065046200,2020,05,1,2.267811
06065046200,2020,06,1,3.634472
06065046200,2020,07,3,7.276712
06065046200,2020,08,17,86.881696
06065046200,2020,09,22,203.558967
06065046200,2020,10,16,91.005315
06065046200,2020,12,1,4.727322
06065046700,2013,05,4,10.957566
06065046700,2013,06,4,9.166819
06065046700,2013,07,9,33.6370968
06065046700,2013,08,3,5.097054
06065046700,2013,09,3,3.6091557
06065046700,2014,01,1,3.176552
06065046700,2014,08,1,0.05346575
06065046700,2014,09,3,10.79677662
06065046700,2014,10,1,2.611345
06065046700,2015,02,1,4.619045
06065046700,2015,04,1,6.739798
06065046700,2015,06,4,6.2409898
06065046700,2015,07,1,1.325429
06065046700,2015,08,4,9.708693
06065046700,2015,09,1,0.4578617
06065046700,2016,06,10,23.9343987
06065046700,2016,07,5,20.667825
06065046700,2016,08,10,18.2986063
06065046700,2016,09,3,4.248235
06065046700,2016,11,1,0.03979412
06065046700,2017,07,6,10.60498517
06065046700,2017,08,6,12.9525668
06065046700,2017,09,8,25.2033102
06065046700,2017,10,4,16.8254546
06065046700,2017,12,1,1.012104
06065046700,2018,06,2,4.71105
06065046700,2018,07,8,22.1757144
06065046700,2018,08,11,45.9792406
06065046700,2018,09,2,3.556784
06065046700,2018,11,3,15.388735
06065046700,2019,05,2,1.305866
06065046700,2019,06,2,2.21129333
06065046700,2019,07,1,2.038199
06065046700,2019,09,1,4.195083
06065046700,2019,10,3,6.288464
06065046700,2020,02,1,5.464724
06065046700,2020,03,1,0.5222361
06065046700,2020,05,1,1.243748
06065046700,2020,06,3,3.6625426
06065046700,2020,07,1,1.633986
06065046700,2020,08,16,73.3929751
06065046700,2020,09,23,321.2553376
06065046700,2020,10,23,187.599046
06065046700,2020,12,1,3.612663
06065046900,2013,01,1,0.0003603631
06065046900,2013,02,3,0.414541911225
06065046900,2013,03,1,0.01458872
06065046900,2013,05,5,4.364531869
06065046900,2013,06,14,25.596011819
06065046900,2013,07,17,66.7495938
06065046900,2013,08,8,4.50313627247
06065046900,2013,09,1,1.009615
06065046900,2013,10,1,0.01060148
06065046900,2014,01,1,0.02716916
06065046900,2014,02,2,0.8905216364
06065046900,2014,03,1,0.0234635
06065046900,2014,05,3,3.960193543
06065046900,2014,06,5,0.364952023
06065046900,2014,07,3,0.26747789
06065046900,2014,08,2,0.2831497
06065046900,2014,09,2,0.011536315
06065046900,2015,02,1,0.006850093
06065046900,2015,04,2,4.350766
06065046900,2015,06,9,51.8597433
06065046900,2015,07,2,0.004016637
06065046900,2015,08,4,3.01910470412
06065046900,2015,11,1,0.1181767
06065046900,2016,02,1,0.008379142
06065046900,2016,05,1,0.03156752
06065046900,2016,06,8,8.4000911981
06065046900,2016,07,5,4.671813479134
06065046900,2016,08,12,19.53204954564
06065046900,2016,09,4,0.74179879251
06065046900,2017,01,1,0.004246832
06065046900,2017,05,3,0.847742724
06065046900,2017,06,6,13.193318694667
06065046900,2017,07,6,5.2817197073
06065046900,2017,08,7,12.2789354
06065046900,2017,09,5,14.12238727
06065046900,2017,10,4,1.02305282
06065046900,2017,11,1,0.2330771
06065046900,2017,12,1,0.01248708
06065046900,2018,01,3,0.11513351726
06065046900,2018,02,5,0.54726114
06065046900,2018,04,1,0.2221656
06065046900,2018,05,4,0.44516698
06065046900,2018,06,11,6.5120988728
06065046900,2018,07,11,33.987123872
06065046900,2018,08,14,36.955583558
06065046900,2018,09,3,0.9730192012526
06065046900,2018,11,2,6.0546153
06065046900,2019,02,1,0.1512559
06065046900,2019,03,2,1.1744637
06065046900,2019,05,4,0.51452690069
06065046900,2019,06,2,2.502810663
06065046900,2019,07,5,6.743190847
06065046900,2019,08,1,1.686679e-05
06065046900,2019,09,2,0.332511297
06065046900,2019,10,7,1.05920595
06065046900,2019,11,1,0.01605854
06065046900,2019,12,1,0.2336268
06065046900,2020,01,4,0.00082398306
06065046900,2020,02,7,0.1474890654
06065046900,2020,03,3,0.51332943995
06065046900,2020,04,2,3.169527
06065046900,2020,05,2,0.535668127
06065046900,2020,06,4,4.269599119
06065046900,2020,07,5,1.696334596237
06065046900,2020,08,24,105.169727876
06065046900,2020,09,25,211.4597338
06065046900,2020,10,20,83.25135354
06065046900,2020,12,1,0.3525151
06065051200,2013,04,2,1.8983493
06065051200,2013,05,2,5.224497
06065051200,2013,06,4,9.472612
06065051200,2013,07,12,24.5976577
06065051200,2013,08,2,5.833713
06065051200,2013,09,3,2.0943819094
06065051200,2013,10,1,0.3323032
06065051200,2013,11,1,0.03433551
06065051200,2014,05,3,26.281553
06065051200,2014,09,3,10.389406
06065051200,2014,10,1,2.676957
06065051200,2015,02,1,5.18324
06065051200,2015,04,4,13.023218
06065051200,2015,05,1,0.0004845722
06065051200,2015,06,5,8.042662177
06065051200,2015,07,1,0.8087324
06065051200,2015,08,8,18.9688961
06065051200,2015,09,1,0.2963258
06065051200,2016,02,1,4.174693
06065051200,2016,04,2,0.46020201
06065051200,2016,05,1,0.6903948
06065051200,2016,06,8,20.1220344
06065051200,2016,07,6,19.490843
06065051200,2016,08,11,14.05130538
06065051200,2016,09,3,4.4969186
06065051200,2016,11,1,0.0003133532
06065051200,2017,04,1,0.7950345
06065051200,2017,05,3,3.76199846
06065051200,2017,06,4,5.58296162
06065051200,2017,07,5,10.0543483
06065051200,2017,08,7,19.9476257
06065051200,2017,09,6,15.7909505
06065051200,2017,10,6,18.65874299
06065051200,2017,12,3,4.0050174
06065051200,2018,04,1,1.800912
06065051200,2018,06,5,6.2852568764
06065051200,2018,07,8,22.3039741765
06065051200,2018,08,12,28.0217218
06065051200,2018,09,2,2.1577442422
06065051200,2018,11,4,12.8938437458
06065051200,2019,05,3,2.7156314
06065051200,2019,06,2,1.1556526
06065051200,2019,08,3,7.073747
06065051200,2019,09,2,4.1542718439
06065051200,2019,10,3,3.6177641
06065051200,2020,01,1,0.1374388
06065051200,2020,05,1,0.271195
06065051200,2020,06,5,10.3378722
06065051200,2020,08,16,67.371437
06065051200,2020,09,21,230.539092
06065051200,2020,10,20,123.905667
06065981000,2013,05,2,5.688872
06065981000,2013,06,4,24.872615
06065981000,2013,07,8,51.769307
06065981000,2013,08,1,0.7488035
06065981000,2014,05,1,2.791845
06065981000,2015,04,2,6.530235
06065981000,2015,06,8,42.302472
06065981000,2015,08,1,1.535476
06065981000,2016,06,1,5.182858
06065981000,2016,08,6,16.761361
06065981000,2017,06,3,14.279694
06065981000,2017,07,1,3.47115
06065981000,2017,08,3,10.122722
06065981000,2017,09,3,13.924699
06065981000,2018,06,2,9.380502
06065981000,2018,07,4,29.966719
06065981000,2018,08,8,30.707309
06065981000,2018,11,1,5.133931
06065981000,2019,06,1,3.011896
06065981000,2019,07,3,8.504036
06065981000,2020,04,2,5.050392
06065981000,2020,06,2,6.083929
06065981000,2020,07,1,1.683999
06065981000,2020,08,18,89.554859
06065981000,2020,09,21,196.838307
06065981000,2020,10,16,85.359807
06067004501,2013,02,2,8.509345
06067004501,2013,03,1,0.9793743
06067004501,2013,05,2,18.960843
06067004501,2013,06,1,2.098088
06067004501,2013,07,13,63.765554
06067004501,2013,08,13,47.1329783
06067004501,2013,09,4,11.5637451
06067004501,2013,10,2,4.628131
06067004501,2013,11,2,8.145712
06067004501,2014,01,2,7.005702
06067004501,2014,05,1,0.3703736
06067004501,2014,06,1,1.344633
06067004501,2014,07,10,25.605887
06067004501,2014,08,9,41.0369777
06067004501,2014,09,10,40.30801
06067004501,2014,10,1,1.387081
06067004501,2015,04,2,5.576459
06067004501,2015,05,4,10.375794
06067004501,2015,06,3,8.522125
06067004501,2015,07,5,16.817095
06067004501,2015,08,15,64.1646372
06067004501,2015,09,9,40.2380898
06067004501,2015,10,3,9.094668
06067004501,2016,06,2,6.277589
06067004501,2016,07,7,15.0077958
06067004501,2016,08,19,30.9246554
06067004501,2016,09,13,44.205141
06067004501,2016,10,1,1.440398
06067004501,2017,07,8,14.4010444
06067004501,2017,08,20,69.2957679
06067004501,2017,09,13,150.555377
06067004501,2017,10,8,96.813555
06067004501,2018,02,3,6.398682
06067004501,2018,06,4,6.623702
06067004501,2018,07,20,105.298662
06067004501,2018,08,28,309.965279
06067004501,2018,09,13,53.6954826
06067004501,2018,10,1,2.206742
06067004501,2018,11,13,1209.197073
06067004501,2019,04,1,4.801798
06067004501,2019,05,1,1.234217
06067004501,2019,06,4,4.2550506
06067004501,2019,07,3,4.446259
06067004501,2019,09,5,13.9961807
06067004501,2019,10,12,59.4302005
06067004501,2019,11,3,13.3861715
06067004501,2019,12,1,7.219111
06067004501,2020,03,2,3.18769689
06067004501,2020,06,2,2.109694
06067004501,2020,07,8,10.1065822
06067004501,2020,08,17,535.0257655
06067004501,2020,09,30,900.0386037
06067004501,2020,10,23,335.588165
06067004501,2020,11,5,25.604897
06067004501,2020,12,1,7.322988
06067005102,2013,02,2,7.883872
06067005102,2013,05,2,17.496802
06067005102,2013,06,1,2.112646
06067005102,2013,07,13,62.765515
06067005102,2013,08,13,47.5032186
06067005102,2013,09,4,12.2201384
06067005102,2013,10,2,4.384537
06067005102,2013,11,1,3.47809
06067005102,2014,01,2,7.042469
06067005102,2014,05,1,0.5164382
06067005102,2014,06,1,1.400204
06067005102,2014,07,10,23.234183
06067005102,2014,08,8,40.4277106
06067005102,2014,09,9,33.04058
06067005102,2014,10,1,1.403297
06067005102,2015,04,2,5.2968
06067005102,2015,05,3,8.100063
06067005102,2015,06,3,8.23509
06067005102,2015,07,5,17.22224
06067005102,2015,08,12,55.3708661
06067005102,2015,09,9,50.8663209
06067005102,2015,10,3,8.452977
06067005102,2016,06,2,6.014924
06067005102,2016,07,7,15.078954
06067005102,2016,08,19,33.5424798
06067005102,2016,09,14,47.201931
06067005102,2016,10,1,1.271198
06067005102,2017,07,8,14.954868
06067005102,2017,08,19,65.761393
06067005102,2017,09,13,147.286032
06067005102,2017,10,8,99.615599
06067005102,2018,02,2,3.232811
06067005102,2018,06,6,9.8090888
06067005102,2018,07,18,105.874783
06067005102,2018,08,28,329.535263
06067005102,2018,09,13,54.3990159
06067005102,2018,10,1,2.182286
06067005102,2018,11,13,1146.522909
06067005102,2019,04,1,4.569139
06067005102,2019,05,1,1.667341
06067005102,2019,06,3,2.7087335
06067005102,2019,07,3,4.298887
06067005102,2019,09,6,14.1216953
06067005102,2019,10,10,46.4558963
06067005102,2019,11,3,10.1073822
06067005102,2019,12,1,6.454212
06067005102,2020,02,1,6.509881
06067005102,2020,03,1,2.601614
06067005102,2020,06,2,3.4347034
06067005102,2020,07,9,10.981991
06067005102,2020,08,17,536.2833481
06067005102,2020,09,30,894.7157775
06067005102,2020,10,23,327.0343946
06067005102,2020,11,5,21.289184
06067005102,2020,12,1,4.455393
06067005301,2013,02,2,8.906512
06067005301,2013,03,1,0.9384028
06067005301,2013,05,2,21.59727
06067005301,2013,06,1,2.334271
06067005301,2013,07,12,67.066762
06067005301,2013,08,13,45.066663
06067005301,2013,09,4,10.1014311
06067005301,2013,10,3,7.426552
06067005301,2013,11,1,3.288719
06067005301,2014,01,2,5.202548
06067005301,2014,05,1,0.4949164
06067005301,2014,06,1,1.292563
06067005301,2014,07,11,30.4340593
06067005301,2014,08,9,37.7929405
06067005301,2014,09,10,31.346342
06067005301,2014,10,1,1.775572
06067005301,2015,04,2,7.181252
06067005301,2015,05,4,10.130105
06067005301,2015,06,3,8.069631
06067005301,2015,07,5,15.196045
06067005301,2015,08,15,69.5066721
06067005301,2015,09,9,36.1556118
06067005301,2015,10,4,14.105376
06067005301,2016,06,2,8.065593
06067005301,2016,07,8,14.8150479
06067005301,2016,08,19,25.9793096
06067005301,2016,09,13,48.450871
06067005301,2016,10,1,1.277545
06067005301,2016,11,2,9.247708
06067005301,2017,07,10,16.17877
06067005301,2017,08,20,69.7274799
06067005301,2017,09,13,159.460164
06067005301,2017,10,8,83.462913
06067005301,2018,02,3,5.674137
06067005301,2018,06,4,5.1325069
06067005301,2018,07,20,90.9114584
06067005301,2018,08,28,256.327055
06067005301,2018,09,13,59.7743127
06067005301,2018,10,2,4.201266
06067005301,2018,11,14,1476.3131728
06067005301,2019,04,1,4.766213
06067005301,2019,05,1,0.878567
06067005301,2019,06,4,3.4049341
06067005301,2019,07,3,4.753352
06067005301,2019,09,4,12.5943335
06067005301,2019,10,14,74.7143611
06067005301,2019,11,5,28.5040802
06067005301,2019,12,1,7.108103
06067005301,2020,02,1,9.238295
06067005301,2020,03,3,4.863931
06067005301,2020,06,2,1.8436299
06067005301,2020,07,8,7.4598836
06067005301,2020,08,17,534.5458417
06067005301,2020,09,30,937.5670054
06067005301,2020,10,23,394.992314
06067005301,2020,11,6,29.205198
06067005301,2020,12,1,4.793349
06067006400,2013,02,3,15.927799
06067006400,2013,05,2,18.735088
06067006400,2013,06,1,2.545173
06067006400,2013,07,13,65.32099
06067006400,2013,08,14,45.7393175
06067006400,2013,09,3,12.255339
06067006400,2013,10,3,12.775132
06067006400,2013,11,1,3.584208
06067006400,2013,12,1,7.197646
06067006400,2014,01,2,5.259928
06067006400,2014,03,1,4.872354
06067006400,2014,05,1,0.4645222
06067006400,2014,06,1,1.373641
06067006400,2014,07,11,31.2987819
06067006400,2014,08,8,34.3885854
06067006400,2014,09,10,44.909084
06067006400,2014,10,1,1.367789
06067006400,2015,04,2,6.298659
06067006400,2015,05,4,9.931079
06067006400,2015,06,3,8.536724
06067006400,2015,07,6,23.184935
06067006400,2015,08,15,64.349802
06067006400,2015,09,9,42.3911937
06067006400,2015,10,3,9.972433
06067006400,2016,06,2,6.405575
06067006400,2016,07,7,15.466124
06067006400,2016,08,19,32.939945
06067006400,2016,09,14,50.106953
06067006400,2016,10,2,2.24337
06067006400,2016,11,1,1.658768
06067006400,2017,07,9,17.4887405
06067006400,2017,08,20,75.8169064
06067006400,2017,09,13,154.732936
06067006400,2017,10,8,78.483529
06067006400,2018,02,3,5.094934
06067006400,2018,06,4,7.952173
06067006400,2018,07,20,105.548364
06067006400,2018,08,28,332.033437
06067006400,2018,09,12,56.1089046
06067006400,2018,10,2,8.846871
06067006400,2018,11,13,1200.7657242
06067006400,2019,04,1,5.219483
06067006400,2019,05,1,1.288628
06067006400,2019,06,4,3.9220418
06067006400,2019,07,3,4.5671354
06067006400,2019,09,5,12.4568356
06067006400,2019,10,13,68.567409
06067006400,2019,11,3,16.033777
06067006400,2019,12,1,6.065984
06067006400,2020,02,1,6.801372
06067006400,2020,03,4,7.664978
06067006400,2020,06,2,2.0184119
06067006400,2020,07,9,12.2724714
06067006400,2020,08,17,576.173349
06067006400,2020,09,30,949.82536
06067006400,2020,10,22,337.841176
06067006400,2020,11,5,25.617083
06067006400,2020,12,1,5.407498
06067007019,2013,02,4,22.367062
06067007019,2013,03,2,2.6759363
06067007019,2013,05,2,18.175204
06067007019,2013,06,1,2.512462
06067007019,2013,07,12,62.425327
06067007019,2013,08,13,44.574788
06067007019,2013,09,2,9.483418
06067007019,2013,10,5,12.2228547
06067007019,2013,11,1,4.531903
06067007019,2013,12,2,7.4352511
06067007019,2014,01,2,7.195833
06067007019,2014,02,1,5.218899
06067007019,2014,03,1,3.755361
06067007019,2014,04,1,2.32187
06067007019,2014,05,1,0.5939096
06067007019,2014,06,1,1.4954
06067007019,2014,07,11,33.1758081
06067007019,2014,08,9,44.957323
06067007019,2014,09,11,56.318796
06067007019,2014,10,2,2.536375
06067007019,2015,04,2,7.176391
06067007019,2015,05,4,9.835104
06067007019,2015,06,4,10.384124
06067007019,2015,07,8,24.0859542
06067007019,2015,08,15,59.7855436
06067007019,2015,09,9,47.1683904
06067007019,2015,10,4,12.953975
06067007019,2016,06,2,6.308788
06067007019,2016,07,8,19.302881
06067007019,2016,08,19,38.8335501
06067007019,2016,09,14,50.954469
06067007019,2016,10,1,1.247677
06067007019,2016,11,2,8.166618
06067007019,2017,07,10,18.7973481
06067007019,2017,08,20,74.4607804
06067007019,2017,09,13,152.631942
06067007019,2017,10,8,88.603195
06067007019,2018,02,3,5.308887
06067007019,2018,06,7,13.245245
06067007019,2018,07,21,115.4098615
06067007019,2018,08,28,321.749611
06067007019,2018,09,13,55.5035
06067007019,2018,10,6,19.6423165
06067007019,2018,11,14,1212.293338
06067007019,2019,04,1,5.205083
06067007019,2019,05,1,1.624712
06067007019,2019,06,5,4.1294479
