period,plantCode,plantName,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,gross.generation,gross.generation.units,sector,entityid,entityName,balancing_authority_code,balancing.authority.name,status,gen_cap,operating.year.month,geometry,intersection,geoid,long,lat
2015-06,59550,Putah Creek Solar Farm,SUN,Solar,CA,California,PV,512.07,megawatthours,ipp-non-chp,59290,Solvida Energy Group/Blue Oak Energy,CISO,California Independent System Operator,OP,2,2014-12,-121.993889|38.521111,6267,06113011300,-121.993889,38.521111
2015-06,59555,Vega Solar,SUN,Solar,CA,California,PV,3522.42,megawatthours,ipp-non-chp,59298,"Vega Solar, LLC",CISO,California Independent System Operator,OP,20,2015-03,-120.82|36.925833,3004,06047002100,-120.82,36.925833
2015-06,59597,"Colton Solar One, LLC",SUN,Solar,CA,California,PV,408.45,megawatthours,ipp-non-chp,59345,"Colton Solar One, LLC",CISO,California Independent System Operator,OP,2.5,2015-06,-117.319444|34.093333,9430,06071004900,-117.319444,34.093333
2015-06,59598,"Colton Solar Two, LLC",SUN,Solar,CA,California,PV,205.83,megawatthours,ipp-non-chp,59346,"Colton Solar Two, LLC",CISO,California Independent System Operator,OP,1,2015-04,-117.361667|34.042222,9429,06071004004,-117.361667,34.042222
2017-02,59599,Tropico Solar PV Plant,SUN,Solar,CA,California,PV,1614.66,megawatthours,ipp-non-chp,60184,"Tropico, LLC",CISO,California Independent System Operator,OP,14,2016-09,-119.056111|35.831944,4499,06107004300,-119.056111,35.831944
2017-02,59600,Nicolis Solar PV Plant,SUN,Solar,CA,California,PV,2315.43,megawatthours,ipp-non-chp,60185,"Nicolis, LLC",CISO,California Independent System Operator,OP,20,2016-09,-119.056111|35.835833,4499,06107004300,-119.056111,35.835833
2016-04,59607,"Maricopa West Solar PV, LLC",SUN,Solar,CA,California,PV,4362.34,megawatthours,ipp-non-chp,58468,Dominion Renewable Energy,CISO,California Independent System Operator,OP,20,2015-12,-119.317778|35.115278,7563,06029003304,-119.317778,35.115278
2017-02,59610,"AP North Lake I, LP",SUN,Solar,CA,California,PV,1914,megawatthours,ipp-non-chp,59353,"AP North Lake I, LP",CISO,California Independent System Operator,OP,20,2015-08,-117.010556|33.74,4951,06065043504,-117.010556,33.74
2016-04,59633,Kettleman Solar -Centaurus,SUN,Solar,CA,California,PV,4677.94,megawatthours,ipp-non-chp,59381,EE Kettleman California LLC,CISO,California Independent System Operator,OP,20,2015-07,-119.9475|36.050833,3897,06031001601,-119.9475,36.050833
2015-06,59638,Coronal Lost Hills,SUN,Solar,CA,California,PV,5127.27,megawatthours,ipp-non-chp,59393,"Coronal Lost Hills, LLC",CISO,California Independent System Operator,OP,20,2015-05,-119.905833|35.726667,7660,06029004500,-119.905833,35.726667
2015-06,59651,"Forever 21 Retail, Inc.",SUN,Solar,CA,California,PV,256.01,megawatthours,ipp-non-chp,11208,Los Angeles Department of Water & Power,LDWP,Los Angeles Department of Water and Power,OP,1.7,2015-02,-118.196111|34.071389,8574,06037199120,-118.196111,34.071389
2015-06,59652,Nordhoff Place,SUN,Solar,CA,California,PV,188.32,megawatthours,ipp-non-chp,11208,Los Angeles Department of Water & Power,LDWP,Los Angeles Department of Water and Power,OP,1.2,2014-09,-118.565833|34.236667,9019,06037113303,-118.565833,34.236667
2015-06,59657,Imperial Valley Solar Co (IVSC) 2,SUN,Solar,CA,California,PV,3147.72,megawatthours,ipp-non-chp,58468,Dominion Renewable Energy,IID,Imperial Irrigation District,OP,20,2015-06,-115.4975|33.252222,9344,06025010101,-115.4975,33.252222
2015-06,59687,Sun Harvest Solar NDP1,SUN,Solar,CA,California,PV,357.34,megawatthours,ipp-non-chp,59457,"Sun Harvest Solar, LLC",CISO,California Independent System Operator,OP,1.5,2015-05,-120.653625|37.05758,7119,06047002401,-120.653625,37.05758
2017-02,59703,"Cottonwood Solar, LLC Cottonwood Carport",SUN,Solar,CA,California,PV,55.15,megawatthours,ipp-non-chp,58468,Dominion Renewable Energy,CISO,California Independent System Operator,OP,1,2016-05,-122.568158|38.129759,6689,06041102100,-122.568158,38.129759
2016-04,59722,Seville 1,SUN,Solar,CA,California,PV,5444.17,megawatthours,ipp-non-chp,59491,Seville Solar One LLC,IID,Imperial Irrigation District,OP,20,2015-12,-116.0139|33.1125,8844,06025012301,-116.0139,33.1125
2016-04,59723,Seville 2,SUN,Solar,CA,California,PV,8626,megawatthours,ipp-non-chp,59492,Seville Solar Two LLC,IID,Imperial Irrigation District,OP,30,2015-12,-116.0059|33.1101,8844,06025012301,-116.0059,33.1101
2016-04,59730,SEPV 18,SUN,Solar,CA,California,PV,528.38,megawatthours,ipp-non-chp,58661,"Sustainable Power Group, LLC",CISO,California Independent System Operator,OP,2,2016-01,-117.93439|34.613602,6488,06037910001,-117.93439,34.613602
2017-10,59737,Aspiration G,SUN,Solar,CA,California,PV,1687.43,megawatthours,ipp-non-chp,58661,"Sustainable Power Group, LLC",CISO,California Independent System Operator,OP,9,2017-09,-120.352481|36.552186,8900,06019008200,-120.352481,36.552186
2016-04,59738,Citizen B,SUN,Solar,CA,California,PV,1020.83,megawatthours,ipp-non-chp,58661,"Sustainable Power Group, LLC",CISO,California Independent System Operator,OP,5,2015-12,-120.432139|36.723806,7234,06019008302,-120.432139,36.723806
2017-10,59739,Lancaster WAD B,SUN,Solar,CA,California,PV,694.15,megawatthours,ipp-non-chp,58661,"Sustainable Power Group, LLC",CISO,California Independent System Operator,OP,5,2017-04,-118.19333|34.780192,9050,06037900900,-118.19333,34.780192
2017-02,59740,SEPV Mojave West,SUN,Solar,CA,California,PV,2620.1,megawatthours,ipp-non-chp,58661,"Sustainable Power Group, LLC",CISO,California Independent System Operator,OP,20,2016-06,-118.282694|35.022903,2845,06029006007,-118.282694,35.022903
2015-06,59746,DSH (CA) - Coalinga State Hospital,SUN,Solar,CA,California,PV,508.28,megawatthours,ipp-non-chp,59512,"Team-Solar, Inc.",CISO,California Independent System Operator,OP,2,2014-07,-120.218453|36.13726,2690,06019007902,-120.218453,36.13726
2015-06,59748,CDCR (CA) - Pleasant Valley State Prison,SUN,Solar,CA,California,PV,332.77,megawatthours,ipp-non-chp,59512,"Team-Solar, Inc.",CISO,California Independent System Operator,OP,1.2,2014-07,-120.224445|36.137219,2690,06019007902,-120.224445,36.137219
2017-02,59798,Colon PV,SUN,Solar,CA,California,PV,80.26,megawatthours,ipp-non-chp,11208,Los Angeles Department of Water & Power,LDWP,Los Angeles Department of Water and Power,OP,1.3,2015-12,-118.252407|33.792694,7721,06037294120,-118.252407,33.792694
2017-02,59840,Springbok Solar Farm 2,SUN,Solar,CA,California,PV,19280.03,megawatthours,ipp-non-chp,59616,"63SU 8me, LLC",LDWP,Los Angeles Department of Water and Power,OP,155,2016-09,-117.976847|35.250031,1769,06029006500,-117.976847,35.250031
2017-02,59868,Kingbird A Solar LLC,SUN,Solar,CA,California,PV,2747.94,megawatthours,ipp-non-chp,59745,First Solar Asset Management,CISO,California Independent System Operator,OP,20,2016-04,-118.432|34.819,7484,06037901209,-118.432,34.819
2020-12,59870,"Little Bear Solar 1, LLC",SUN,Solar,CA,California,PV,4743,megawatthours,ipp-non-chp,61219,Longroad Energy Services LLC,CISO,California Independent System Operator,OP,40,2020-12,-120.415|36.716,7234,06019008302,-120.415,36.716
2015-06,59872,UC Davis South Campus,SUN,Solar,CA,California,PV,569.2,megawatthours,commercial-non-chp,59660,"Solar Star California XXXII, LLC",CISO,California Independent System Operator,OP,13,2015-03,-121.75|38.55,5478,06113010701,-121.75,38.55
2020-10,59878,Windhub Solar A LLC,SUN,Solar,CA,California,PV,3802.2,megawatthours,ipp-non-chp,61785,EDP Renewables North America LLC,CISO,California Independent System Operator,OP,20,2019-12,-118.2879|35.0199,2845,06029006007,-118.2879,35.0199
2020-10,59879,North Rosamond Solar LLC,SUN,Solar,CA,California,PV,29368,megawatthours,ipp-non-chp,61943,"North Rosamond Solar, LLC",CISO,California Independent System Operator,OP,151.1,2019-06,-118.38|34.862,7885,06029005506,-118.38,34.862
2017-02,59900,Corcoran Solar 3,SUN,Solar,CA,California,PV,2374.72,megawatthours,ipp-non-chp,56769,Consolidated Edison Development Inc.,CISO,California Independent System Operator,OP,20,2016-02,-119.58542|36.15042,3885,06031001200,-119.58542,36.15042
2017-02,59915,Oro Loma,SUN,Solar,CA,California,PV,2453.02,megawatthours,ipp-non-chp,56769,Consolidated Edison Development Inc.,CISO,California Independent System Operator,OP,20,2017-01,-120.667608|36.876847,3852,06019008402,-120.667608,36.876847
2017-02,59916,SunE- E Philadelphia Ontario,SUN,Solar,CA,California,PV,89.65,megawatthours,ipp-non-chp,59139,SunEdison LLC,CISO,California Independent System Operator,OP,1,2016-03,-117.5341|34.03527,6425,06071012700,-117.5341,34.03527
2017-02,59939,RE Tranquillity,SUN,Solar,CA,California,PV,20756.6,megawatthours,ipp-non-chp,17650,Southern Power Co,CISO,California Independent System Operator,OP,205.3,2016-07,-120.40447|36.581365,7234,06019008302,-120.40447,36.581365
2017-12,59940,"Great Valley Solar Portfolio Holdings, LLC",SUN,Solar,CA,California,PV,10487,megawatthours,ipp-non-chp,56769,Consolidated Edison Development Inc.,CISO,California Independent System Operator,OP,202.5,2017-12,-120.37957|36.581182,8900,06019008200,-120.37957,36.581182
2017-02,59942,Morgan Lancaster 1,SUN,Solar,CA,California,PV,179.07,megawatthours,ipp-non-chp,57081,"WGL Energy Systems, Inc",CISO,California Independent System Operator,OP,1.5,2015-09,-118.0836|34.6608,4921,06037900504,-118.0836,34.6608
2017-02,59948,Bakersfield 111,SUN,Solar,CA,California,PV,150.95,megawatthours,ipp-non-chp,59711,Bakersfield 111 LLC,PACW,PacifiCorp - West,OP,1.4,2015-07,-118.989894|35.317551,4085,06029003103,-118.989894,35.317551
2017-02,59961,Western Antelope Blue Sky B,SUN,Solar,CA,California,PV,2485.52,megawatthours,ipp-non-chp,58661,"Sustainable Power Group, LLC",CISO,California Independent System Operator,OP,20,2016-12,-118.313573|34.73206,9050,06037900900,-118.313573,34.73206
2017-02,59962,North Lancaster Ranch,SUN,Solar,CA,California,PV,1811.95,megawatthours,ipp-non-chp,58661,"Sustainable Power Group, LLC",CISO,California Independent System Operator,OP,20,2016-12,-118.31301|34.719538,9050,06037900900,-118.31301,34.719538
2017-02,59963,Central Antelope Dry Ranch C,SUN,Solar,CA,California,PV,1703.48,megawatthours,ipp-non-chp,58661,"Sustainable Power Group, LLC",CISO,California Independent System Operator,OP,20,2016-05,-118.30046|34.720499,9050,06037900900,-118.30046,34.720499
2017-02,59964,Elevation Solar C,SUN,Solar,CA,California,PV,4158,megawatthours,ipp-non-chp,58661,"Sustainable Power Group, LLC",CISO,California Independent System Operator,OP,40,2016-12,-118.30425|34.730263,9050,06037900900,-118.30425,34.730263
2017-02,59976,RE Astoria,SUN,Solar,CA,California,PV,11411,megawatthours,ipp-non-chp,59727,RE Astoria LLC,CISO,California Independent System Operator,OP,100,2016-12,-118.458466|34.844226,7885,06029005506,-118.458466,34.844226
2017-02,59977,RE Astoria 2,SUN,Solar,CA,California,PV,9164,megawatthours,ipp-non-chp,59728,RE Astoria 2 LLC,CISO,California Independent System Operator,OP,75,2016-12,-118.480204|34.836649,7885,06029005506,-118.480204,34.836649
2017-02,59978,"Enerparc CA2, LLC",SUN,Solar,CA,California,PV,161.98,megawatthours,ipp-non-chp,59735,"Enerparc CA2, LLC",PACW,PacifiCorp - West,OP,1.5,2016-03,-122.175583|39.69898,7211,06021010200,-122.175583,39.69898
2016-01,59979,"Columbia Solar Energy, LLC",SUN,Solar,CA,California,PV,1577.36,megawatthours,ipp-non-chp,59736,Columbia Solar Energy LLC,CISO,California Independent System Operator,OP,19.2,2015-10,-121.86506|38.019671,6538,06013309000,-121.86506,38.019671
2016-01,60007,Morelos del Sol,SUN,Solar,CA,California,PV,1509.69,megawatthours,ipp-non-chp,17650,Southern Power Co,CISO,California Independent System Operator,OP,15,2015-11,-119.818712|35.731362,7660,06029004500,-119.818712,35.731362
2016-01,60026,Little Rock Pham Solar,SUN,Solar,CA,California,PV,349.47,megawatthours,ipp-non-chp,57081,"WGL Energy Systems, Inc",LDWP,Los Angeles Department of Water and Power,OP,3,2015-12,-117.94751|34.600231,6488,06037910001,-117.94751,34.600231
2016-01,60027,Adera Solar,SUN,Solar,CA,California,PV,1474.23,megawatthours,ipp-non-chp,58661,"Sustainable Power Group, LLC",CISO,California Independent System Operator,OP,20,2015-12,-120.32488|37.120586,9208,06039000202,-120.32488,37.120586
2017-02,60032,SunE Rochester,SUN,Solar,CA,California,PV,80.03,megawatthours,ipp-non-chp,59773,"SunE Solar XVI Lessor, LLC",CISO,California Independent System Operator,OP,1,2016-08,-117.544529|34.097728,1968,06071002207,-117.544529,34.097728
2017-12,60033,"CA Flats Solar 130, LLC",SUN,Solar,CA,California,PV,18926,megawatthours,ipp-non-chp,61423,"California Flats Solar 130, LLC",CISO,California Independent System Operator,OP,130,2017-11,-120.404352|35.615573,3368,06079010300,-120.404352,35.615573
2019-02,60034,"CA Flats Solar 150, LLC",SUN,Solar,CA,California,PV,15818,megawatthours,ipp-non-chp,61230,"CD Arevon USA, Inc.",CISO,California Independent System Operator,OP,150,2019-02,-120.404352|35.615573,3368,06079010300,-120.404352,35.615573
2016-01,60035,Tequesquite Landfill Solar PV Project,SUN,Solar,CA,California,PV,594.19,megawatthours,ipp-non-chp,59775,"Solar Star California XXXI, LLC",CISO,California Independent System Operator,OP,7.3,2015-10,-117.38514|33.97819,6960,06065030300,-117.38514,33.97819
2017-02,60039,Frontier Solar LLC,SUN,Solar,CA,California,PV,2352.8,megawatthours,ipp-non-chp,59776,"Frontier Solar, LLC",CISO,California Independent System Operator,OP,20,2016-06,-121.130661|37.379919,3507,06099003400,-121.130661,37.379919
2017-12,60043,"Cuyama Solar, LLC",SUN,Solar,CA,California,PV,6240,megawatthours,ipp-non-chp,61112,"Cuyama Solar, LLC",CISO,California Independent System Operator,OP,40,2017-11,-119.596|34.901,3302,06083001800,-119.596,34.901
2016-01,60060,Lindberg FIeld Solar,SUN,Solar,CA,California,PV,208.76,megawatthours,ipp-non-chp,59791,Lindberg Field Solar I LLC,CISO,California Independent System Operator,OP,3.2,2016-02,-117.207718|32.729238,4794,06073006300,-117.207718,32.729238
2017-02,60077,CED Avenal,SUN,Solar,CA,California,PV,1666.43,megawatthours,ipp-non-chp,56769,Consolidated Edison Development Inc.,CISO,California Independent System Operator,OP,15.8,2017-01,-120.15146|35.996324,7362,06031001701,-120.15146,35.996324
2017-02,60078,CED Ducor 1,SUN,Solar,CA,California,PV,2441.86,megawatthours,ipp-non-chp,56769,Consolidated Edison Development Inc.,CISO,California Independent System Operator,OP,20,2016-12,-119.068414|35.856278,4499,06107004300,-119.068414,35.856278
2017-02,60079,CED Ducor 2,SUN,Solar,CA,California,PV,2427.09,megawatthours,ipp-non-chp,56769,Consolidated Edison Development Inc.,CISO,California Independent System Operator,OP,20,2016-12,-119.068069|35.844167,4499,06107004300,-119.068069,35.844167
2017-02,60080,CED Ducor 3,SUN,Solar,CA,California,PV,1802.57,megawatthours,ipp-non-chp,56769,Consolidated Edison Development Inc.,CISO,California Independent System Operator,OP,15,2016-12,-119.056992|35.845378,4499,06107004300,-119.056992,35.845378
2017-02,60081,CED Ducor 4,SUN,Solar,CA,California,PV,2434.38,megawatthours,ipp-non-chp,56769,Consolidated Edison Development Inc.,CISO,California Independent System Operator,OP,20,2016-12,-119.026992|35.850403,4500,06107004500,-119.026992,35.850403
2016-01,60083,Fresno Solar,SUN,Solar,CA,California,PV,249.13,megawatthours,ipp-non-chp,20323,"Wellhead Energy, LLC",CISO,California Independent System Operator,OP,3,2015-10,-120.105144|36.616846,4107,06019003900,-120.105144,36.616846
2017-02,60085,AVS Lancaster 1,SUN,Solar,CA,California,PV,386.12,megawatthours,ipp-non-chp,60947,Tesla Inc.,CISO,California Independent System Operator,OP,3.7,2016-12,-117.973571|34.748894,8728,06037900201,-117.973571,34.748894
2017-02,60086,US-TOPCO (Soccer Center),SUN,Solar,CA,California,PV,332.75,megawatthours,ipp-non-chp,60947,Tesla Inc.,CISO,California Independent System Operator,OP,3,2016-12,-118.081152|34.66072,4921,06037900504,-118.081152,34.66072
2017-02,60091,"Kingbird B Solar, LLC",SUN,Solar,CA,California,PV,2744.07,megawatthours,ipp-non-chp,59745,First Solar Asset Management,CISO,California Independent System Operator,OP,20,2016-04,-118.438547|34.824206,7885,06029005506,-118.438547,34.824206
2017-02,60092,"Blythe Solar II, LLC",SUN,Solar,CA,California,PV,16783.81,megawatthours,ipp-non-chp,59843,"Blythe Solar II, LLC",CISO,California Independent System Operator,OP,131.2,2016-07,-114.73|33.68,2361,06065046900,-114.73,33.68
2017-02,60093,"Blythe Solar 110, LLC",SUN,Solar,CA,California,PV,14054.18,megawatthours,ipp-non-chp,59842,"Blythe Solar 110, LLC",CISO,California Independent System Operator,OP,109.8,2016-03,-114.742|33.68,2361,06065046900,-114.742,33.68
2020-10,60094,"Blythe Solar III, LLC Hybrid",SUN,Solar,CA,California,PV,17912,megawatthours,ipp-non-chp,59844,"Blythe Solar III, LLC",CISO,California Independent System Operator,OP,136.8,2020-05,-114.742|33.656,2361,06065046900,-114.742,33.656
2020-10,60095,"Blythe Solar IV, LLC",SUN,Solar,CA,California,PV,14196,megawatthours,ipp-non-chp,59845,"Blythe Solar IV, LLC",CISO,California Independent System Operator,OP,137.4,2020-11,-114.768|33.682,2361,06065046900,-114.768,33.682
2016-07,60142,Lemoore 1,SUN,Solar,CA,California,PV,362.12,megawatthours,ipp-non-chp,59937,"Lemoore PV1, LLC",CISO,California Independent System Operator,OP,1.5,2016-02,-119.798139|36.257938,8867,06031000402,-119.798139,36.257938
2017-02,60151,Building F,SUN,Solar,CA,California,PV,113.62,megawatthours,ipp-non-chp,57104,Golden Springs Development Company LLC,CISO,California Independent System Operator,OP,1.3,2016-11,-118.050189|33.914356,6359,06037504102,-118.050189,33.914356
2017-02,60153,Building G,SUN,Solar,CA,California,PV,113.17,megawatthours,ipp-non-chp,57104,Golden Springs Development Company LLC,CISO,California Independent System Operator,OP,1.2,2016-09,-118.050561|33.912917,6359,06037504102,-118.050561,33.912917
2017-02,60154,Buidling L,SUN,Solar,CA,California,PV,81.49,megawatthours,ipp-non-chp,57104,Golden Springs Development Company LLC,CISO,California Independent System Operator,OP,1,2016-11,-118.041944|33.912917,6359,06037504102,-118.041944,33.912917
2017-02,60182,Dulles,SUN,Solar,CA,California,PV,143.93,megawatthours,ipp-non-chp,57104,Golden Springs Development Company LLC,CISO,California Independent System Operator,OP,2,2016-09,-117.517753|34.030119,1985,06065040503,-117.517753,34.030119
2017-02,60183,Freeway Springs,SUN,Solar,CA,California,PV,153.09,megawatthours,ipp-non-chp,57104,Golden Springs Development Company LLC,CISO,California Independent System Operator,OP,2,2016-10,-118.037564|33.892614,6359,06037504102,-118.037564,33.892614
2017-02,60185,Solverde 1,SUN,Solar,CA,California,PV,11173,megawatthours,ipp-non-chp,58661,"Sustainable Power Group, LLC",CISO,California Independent System Operator,OP,85,2016-12,-118.298166|34.655694,8729,06037901205,-118.298166,34.655694
